Species,Date,UTM_X,UTM_Y,Sex,Wing,Culmen,Mass
HAEL,15-Apr-20,251036,2155208,F,72,13.1,16.6
HAAM,15-Apr-20,251036,2155208,M,67,14.4,13
HAAM,15-Apr-20,251036,2155208,F,65,14.4,12.6
HAAM,15-Apr-20,251036,2155208,M,67,15.5,NA
HAAM,13-Apr-20,251036,2155208,M,67,15.1,NA
HAEL,15-Apr-20,251036,2155208,F,73,12.1,NA
IIWI,16-Apr-20,251036,2155208,M,85,27.8,NA
HAAM,15-Apr-20,251036,2155208,M,67,15.7,13
OMAO,6/24/2015,251483,2174203,M,98,17.2,49.1
OMAO,7/15/2017,251483,2174203,M,103,15.4,53.9
OMAO,12/5/2017,251483,2174203,M,105,13.1,NA
OMAO,3/7/2018,251483,2174203,M,105,15,NA
OMAO,1/10/2018,251483,2174203,M,106,17.5,49.5
OMAO,5/11/2018,251483,2174203,M,104,13.8,47.7
OMAO,1/10/2018,251483,2174203,M,105,17.6,49.6
OMAO,10/22/2018,251483,2174203,M,104,16.6,49.6
OMAO,1/17/2018,251483,2174203,M,106,15.9,NA
OMAO,11/3/2018,251483,2174203,M,105,15.5,NA
OMAO,2/7/2018,251483,2174203,M,105,17.6,51.8
OMAO,2/21/2018,251483,2174203,M,NA,NA,51.8
OMAO,2/7/2018,251483,2174203,F,98,14.3,NA
OMAO,3/14/2018,251483,2174203,M,101,14.2,NA
OMAO,9/9/2018,251483,2174203,M,101,12.5,NA
OMAO,11/19/2018,251483,2174203,M,99,14.9,NA
OMAO,4/7/2018,251483,2174203,M,102,13.4,NA
OMAO,4/7/2018,251483,2174203,M,102,15.4,NA
OMAO,11/12/2018,251483,2174203,M,103,14.8,NA
OMAO,5/4/2018,251483,2174203,F,100,16.9,45.8
OMAO,5/4/2018,251483,2174203,M,105,13.8,47.6
OMAO,11/3/2018,251483,2174203,M,105,14,47.6
OMAO,5/4/2018,251483,2174203,M,107,16.5,NA
OMAO,1/15/2019,251483,2174203,M,105,15.2,NA
OMAO,5/11/2018,251483,2174203,M,105,14.2,NA
OMAO,7/13/2018,251483,2174203,M,100,15.5,46.3
OMAO,8/1/2018,251483,2174203,M,101,16.3,46.3
OMAO,1/8/2019,251483,2174203,M,NA,NA,46.3
OMAO,11/7/2018,251483,2174203,M,100,16.4,NA
OMAO,3/22/2019,251483,2174203,M,103,15.9,NA
OMAO,4/23/2018,251483,2174203,M,101,17.4,NA
HAAM,12/5/2017,251483,2174203,M,66,14.5,NA
HAAM,3/7/2018,251483,2174203,M,67,15,13.6
HAAM,1/8/2019,251483,2174203,M,66,14.5,13.6
HAAM,5/4/2018,251483,2174203,M,66,13.6,12.8
HAAM,5/7/2018,251483,2174203,M,63,14.3,12.8
HAAM,11/3/2018,251483,2174203,M,67,13.2,12.8
OMAO,1/16/2019,251483,2174203,M,99,16.5,NA
OMAO,1/17/2019,251483,2174203,M,100,16.2,NA
OMAO,3/21/2019,251483,2174203,M,102,13.8,NA
HAAM,10/21/2017,251483,2174203,M,67,14,13
HAAM,2/21/2018,251483,2174203,M,65,14.9,13
HAAM,10/10/2017,251483,2174203,M,67,14.9,13.5
HAAM,4/25/2018,251483,2174203,M,66,15,13.5
HAAM,4/30/2018,251483,2174203,M,64,15,13.5
HAAM,4/25/2018,251483,2174203,F,64,13,NA
OMAO,2/21/2018,251483,2174203,M,103,13.7,NA
IIWI,5/7/2018,251483,2174203,M,81,27.4,NA
OMAO,10/26/2017,251483,2174203,M,110,15.7,NA
APAP,3/26/2019,251483,2174203,M,76,17,19.5
HAEL,6/26/2015,251483,2174203,M,NA,NA,NA
HAAM,6/26/2015,251483,2174203,M,66,NA,NA
IIWI,9/28/2018,251483,2174203,F,77,25.8,NA
IIWI,1/17/2019,251483,2174203,M,82,27,NA
HAAM,6/24/2015,251483,2174203,F,64,14,13.5
OMAO,1/8/2019,251483,2174203,M,100,15.5,NA
OMAO,1/12/2019,251483,2174203,M,99,14.3,44.5
OMAO,6/24/2015,251483,2174203,F,96,15.1,49.3
OMAO,7/12/2017,251483,2174203,F,99,13.3,47.3
OMAO,7/12/2017,251483,2174203,F,101,15,51.9
OMAO,1/17/2018,251483,2174203,M,102,16.4,45.3
OMAO,8/7/2018,251483,2174203,M,101,13.5,45.3
OMAO,3/14/2018,251483,2174203,M,94,15.6,48
OMAO,4/7/2018,251483,2174203,M,99,14.2,NA
OMAO,11/12/2018,251483,2174203,M,102,14.4,NA
AKIA,9/28/2018,251483,2174203,M,79,23.8,NA
OMAO,10/17/2018,251483,2174203,M,105,14,45.5
OMAO,10/17/2018,251483,2174203,F,95,14.8,46.4
OMAO,3/21/2019,251483,2174203,F,97,13.4,46.4
OMAO,12/2/2018,251483,2174203,M,101,14.5,NA
APAP,7/12/2017,251483,2174203,M,75,15.5,15
APAP,8/27/2017,251483,2174203,M,75,17.2,15
APAP,7/15/2017,251483,2174203,F,70,15.5,NA
APAP,9/7/2017,251483,2174203,M,77,18.8,NA
APAP,9/7/2017,251483,2174203,M,75,17.6,NA
APAP,9/14/2017,251483,2174203,M,75,17.2,NA
APAP,4/7/2018,251483,2174203,M,78,16.4,NA
APAP,12/5/2017,251483,2174203,F,69,15.9,NA
APAP,12/5/2017,251483,2174203,M,76,17.6,14.9
APAP,1/8/2019,251483,2174203,M,74,17.9,14.9
APAP,1/10/2018,251483,2174203,F,68,15.2,NA
APAP,1/10/2018,251483,2174203,M,77,17.1,NA
APAP,1/10/2018,251483,2174203,M,75,17,NA
IIWI,1/10/2018,251483,2174203,F,77,14,20.9
IIWI,1/17/2018,251483,2174203,M,83,27.7,NA
IIWI,1/17/2018,251483,2174203,M,81,26.7,18.8
IIWI,4/2/2018,251483,2174203,M,81,16.1,18.8
IIWI,1/17/2018,251483,2174203,M,80,27.2,14.9
APAP,1/17/2018,251483,2174203,M,77,16.1,15.3
APAP,1/17/2018,251483,2174203,M,77,16.8,15.6
APAP,1/17/2018,251483,2174203,M,78,16.5,19.6
APAP,4/4/2018,251483,2174203,M,78,16,19.6
IIWI,1/17/2018,251483,2174203,M,80,28.4,NA
IIWI,1/17/2018,251483,2174203,F,73,23.9,15.6
APAP,1/17/2018,251483,2174203,M,74,16.3,NA
APAP,1/17/2018,251483,2174203,M,76,16.8,14.7
APAP,3/20/2019,251483,2174203,M,75,16.8,14.7
IIWI,1/17/2018,251483,2174203,M,79,27.5,NA
IIWI,1/16/2019,251483,2174203,M,85,29.5,NA
APAP,1/17/2018,251483,2174203,F,72,16.7,15.3
IIWI,1/17/2018,251483,2174203,F,77,25.5,18.7
IIWI,2/7/2018,251483,2174203,M,81,26.6,15.1
IIWI,11/28/2018,251483,2174203,M,81,28.2,15.1
APAP,2/14/2018,251483,2174203,M,75,18,NA
APAP,2/21/2018,251483,2174203,M,75,17.5,15.9
APAP,2/26/2018,251483,2174203,M,74,15,16.3
APAP,2/26/2018,251483,2174203,M,75,16.6,NA
APAP,3/14/2018,251483,2174203,M,76,17.7,NA
APAP,3/14/2018,251483,2174203,M,74,17.3,15.4
APAP,3/14/2018,251483,2174203,M,77,17.5,NA
HAAM,7/27/2017,251483,2174203,M,64,14.7,NA
HAAM,8/29/2017,251483,2174203,F,64,13.9,NA
HAAM,7/14/2017,251483,2174203,M,67,15.1,NA
HAAM,9/4/2017,251483,2174203,F,60,13.4,NA
HAAM,9/14/2017,251483,2174203,F,65,13.5,NA
HAAM,9/14/2017,251483,2174203,M,67,15.2,NA
HAAM,10/10/2017,251483,2174203,F,62,11.9,NA
HAAM,10/10/2017,251483,2174203,M,64,14,NA
HAAM,4/7/2018,251483,2174203,F,61,11.2,13.6
HAAM,10/10/2017,251483,2174203,M,67,14.1,12.8
HAAM,2/7/2018,251483,2174203,M,62,14,12.8
HAAM,2/21/2018,251483,2174203,M,64,14.5,12.8
HAAM,4/23/2018,251483,2174203,M,64,14.4,12.8
HAAM,4/25/2018,251483,2174203,M,64,14.5,12.8
HAAM,4/30/2018,251483,2174203,M,64,14.6,12.8
HAAM,10/21/2017,251483,2174203,M,63,14.4,NA
HAAM,10/21/2017,251483,2174203,M,65,14.1,13.5
HAAM,4/23/2018,251483,2174203,M,66,14.4,13.5
HAAM,10/21/2017,251483,2174203,F,64,12.5,13
HAAM,2/7/2018,251483,2174203,F,63,12.5,13
HAAM,4/25/2018,251483,2174203,F,61,12.6,13
HAAM,10/21/2017,251483,2174203,M,65,14,13.4
HAAM,2/21/2018,251483,2174203,M,65,15.6,13.4
HAAM,10/21/2017,251483,2174203,M,67,14.1,13.6
HAAM,3/17/2018,251483,2174203,M,65,14.5,13.6
HAAM,11/28/2018,251483,2174203,M,66,14.5,13.6
HAAM,10/21/2017,251483,2174203,M,65,12.9,NA
HAAM,10/21/2017,251483,2174203,M,65,14.7,NA
HAAM,12/2/2018,251483,2174203,M,66,14.6,NA
APAP,10/26/2017,251483,2174203,M,73,17.1,14.2
APAP,10/26/2017,251483,2174203,M,78,17.1,13.5
APAP,4/25/2018,251483,2174203,M,73,15.2,13.5
HAAM,11/10/2017,251483,2174203,M,69,14.6,NA
HAAM,11/10/2017,251483,2174203,F,62,12.6,NA
HAAM,11/10/2017,251483,2174203,M,67,14.1,13.3
HAAM,12/5/2017,251483,2174203,M,67,15,13.3
HAAM,11/10/2017,251483,2174203,F,62,13.4,13
HAAM,3/7/2018,251483,2174203,F,60,12.7,13
HAAM,11/10/2017,251483,2174203,F,61,12.8,NA
HAAM,11/10/2017,251483,2174203,M,66,14.9,12.7
HAAM,4/2/2018,251483,2174203,M,67,15.1,12.7
APAP,12/5/2017,251483,2174203,M,73,15.5,NA
APAP,12/5/2017,251483,2174203,M,80,16.7,NA
HAAM,12/5/2017,251483,2174203,M,63,11.6,NA
HAAM,12/5/2017,251483,2174203,M,63,11.6,12.5
HAAM,2/26/2018,251483,2174203,M,67,14.5,12.5
HAAM,3/7/2018,251483,2174203,M,64,13.7,12.5
HAAM,12/5/2017,251483,2174203,M,61,13.5,NA
HAAM,12/5/2017,251483,2174203,M,65,14.7,NA
HAAM,12/5/2017,251483,2174203,M,64,14.2,NA
HAAM,12/5/2017,251483,2174203,M,65,14,NA
HAAM,1/10/2018,251483,2174203,M,67,13.9,14
HAAM,1/15/2019,251483,2174203,M,67,15.5,14
HAAM,1/10/2018,251483,2174203,M,66,14.4,NA
HAAM,1/17/2018,251483,2174203,M,61,14.9,13.7
HAAM,1/16/2019,251483,2174203,M,65,14.6,13.7
APAP,2/7/2018,251483,2174203,M,75,17,NA
APAP,2/7/2018,251483,2174203,M,71,17,16.1
APAP,2/7/2018,251483,2174203,M,75,16.2,12.8
HAAM,2/14/2018,251483,2174203,M,67,14.9,13.1
HAAM,11/28/2018,251483,2174203,M,66,14.4,13.1
HAAM,2/14/2018,251483,2174203,F,63,13.1,NA
HAAM,2/14/2018,251483,2174203,M,60,14.5,13.7
HAAM,4/25/2018,251483,2174203,M,58,13.9,13.7
HAAM,2/14/2018,251483,2174203,M,66,14.4,12.8
HAAM,2/14/2018,251483,2174203,F,62,12.1,NA
HAAM,2/14/2018,251483,2174203,M,61,13.5,14.8
HAAM,2/14/2018,251483,2174203,M,61,13.4,13.3
HAAM,4/25/2018,251483,2174203,M,64,13.9,13.3
HAAM,11/28/2018,251483,2174203,M,68,13.2,13.3
HAAM,2/21/2018,251483,2174203,M,62,14.3,12.5
HAAM,4/25/2018,251483,2174203,M,60,13.8,12.5
HAAM,2/26/2018,251483,2174203,M,65,14.9,NA
APAP,3/7/2018,251483,2174203,M,76,16.2,15.4
HAAM,3/7/2018,251483,2174203,M,64,15,NA
HAAM,3/14/2018,251483,2174203,M,64,14.7,12.1
HAAM,9/9/2018,251483,2174203,M,65,14.3,12.1
HAAM,3/14/2018,251483,2174203,M,66,14.7,14.5
APAP,3/14/2018,251483,2174203,M,72,15.6,12.9
HAAM,3/14/2018,251483,2174203,M,65,14.6,NA
HAAM,3/17/2018,251483,2174203,M,64,12.8,14.4
APAP,4/2/2018,251483,2174203,M,75,16.3,13.7
APAP,1/15/2019,251483,2174203,M,75,17.6,13.7
APAP,3/20/2019,251483,2174203,M,77,17.5,13.7
HAAM,4/2/2018,251483,2174203,M,60,13.8,NA
HAAM,4/2/2018,251483,2174203,M,66,15.1,13.1
HAAM,1/17/2019,251483,2174203,M,61,14.3,13.1
HAAM,3/26/2019,251483,2174203,M,65,14.4,13.1
HAAM,4/2/2018,251483,2174203,M,65,15.1,12.1
HAAM,5/4/2018,251483,2174203,M,68,15,12.1
HAAM,5/7/2018,251483,2174203,M,68,15,12.1
HAAM,3/21/2019,251483,2174203,M,66,14.9,12.1
HAAM,4/2/2018,251483,2174203,M,67,14.6,13.5
APAP,4/4/2018,251483,2174203,M,67,15,13.5
APAP,4/2/2018,251483,2174203,F,71,16.2,13.1
HAAM,4/4/2018,251483,2174203,M,64,14.5,14.3
HAAM,4/4/2018,251483,2174203,M,62,15,NA
HAAM,4/4/2018,251483,2174203,F,65,13,13.4
HAAM,4/4/2018,251483,2174203,F,65,13.6,NA
HAAM,4/4/2018,251483,2174203,M,65,13.5,12.6
HAAM,4/4/2018,251483,2174203,M,65,14.3,13.8
HAAM,4/4/2018,251483,2174203,F,62,13,NA
HAAM,4/7/2018,251483,2174203,M,66,14.8,12
HAAM,11/12/2018,251483,2174203,M,65,13.8,12
HAAM,4/7/2018,251483,2174203,M,66,14.6,13.5
HAAM,4/7/2018,251483,2174203,M,65,14.7,15.8
APAP,4/7/2018,251483,2174203,M,74,17.4,13.3
HAAM,4/7/2018,251483,2174203,F,59,12.9,12.9
HAAM,4/23/2018,251483,2174203,F,62,14.4,13.2
HAAM,4/25/2018,251483,2174203,F,62,12.8,13.2
APAP,4/25/2018,251483,2174203,F,68,15.7,14.9
HAAM,5/4/2018,251483,2174203,F,62,13.9,12.9
HAAM,10/14/2018,251483,2174203,F,62,12.7,12.9
HAAM,3/28/2019,251483,2174203,F,62,13.3,12.9
HAAM,5/4/2018,251483,2174203,M,65,14.2,13.3
HAAM,9/28/2018,251483,2174203,M,66,14.8,13.3
HAAM,3/26/2019,251483,2174203,M,66,15.4,13.3
HAAM,5/4/2018,251483,2174203,M,67,14.6,11.5
HAAM,10/22/2018,251483,2174203,M,67,14.5,11.5
HAAM,5/7/2018,251483,2174203,F,64,12.8,12.7
HAEL,9/28/2018,251483,2174203,F,68,10.7,NA
HAAM,5/7/2018,251483,2174203,M,61,14.5,NA
HAAM,5/7/2018,251483,2174203,M,61,14.3,14.5
HAAM,8/22/2018,251483,2174203,M,NA,NA,14.5
HAAM,11/3/2018,251483,2174203,M,NA,NA,14.8
HAAM,1/17/2019,251483,2174203,M,66,14.4,14.8
HAAM,3/22/2019,251483,2174203,M,67,16,14.8
HAAM,1/16/2019,251483,2174203,M,63,13.8,NA
HAAM,5/11/2018,251483,2174203,F,62,13.3,NA
HAAM,5/11/2018,251483,2174203,F,62,13.7,NA
HAAM,5/11/2018,251483,2174203,M,65,15.6,NA
HAAM,9/9/2018,251483,2174203,M,64,11.7,12.7
HAAM,9/28/2018,251483,2174203,M,65,13.7,11.9
HAAM,10/17/2018,251483,2174203,M,66,14,11.9
HAAM,3/22/2019,251483,2174203,M,65,14.5,11.9
HAAM,9/28/2018,251483,2174203,F,62,NA,13.1
HAAM,9/28/2018,251483,2174203,M,68,13.3,13
HAAM,1/15/2019,251483,2174203,M,79,14.8,13
HAAM,9/28/2018,251483,2174203,M,69,14.7,NA
HAAM,9/28/2018,251483,2174203,F,65,13.4,13.5
HAAM,10/14/2018,251483,2174203,M,63,15,13.5
HAAM,3/22/2019,251483,2174203,F,64,14.6,13.5
HAAM,10/14/2018,251483,2174203,M,NA,NA,13.4
HAAM,1/15/2019,251483,2174203,M,69,17.5,13.4
HAAM,10/14/2018,251483,2174203,M,NA,NA,NA
HAAM,11/3/2018,251483,2174203,M,66,13.5,NA
HCRE,10/17/2018,251483,2174203,M,67,11.2,NA
APAP,10/17/2018,251483,2174203,M,75,16.9,NA
APAP,10/17/2018,251483,2174203,F,68,16.6,NA
HAAM,10/17/2018,251483,2174203,F,63,13.8,NA
HAAM,10/22/2018,251483,2174203,M,68,13.4,NA
HAAM,10/22/2018,251483,2174203,M,66,13.9,NA
HAAM,10/22/2018,251483,2174203,F,66,13.9,NA
HAAM,11/3/2018,251483,2174203,M,65,14,NA
APAP,11/3/2018,251483,2174203,M,73,16.5,12.7
HAAM,11/3/2018,251483,2174203,M,65,15.1,NA
HAAM,1/16/2019,251483,2174203,M,65,13.1,NA
HAAM,11/3/2018,251483,2174203,M,67,14,NA
APAP,11/3/2018,251483,2174203,M,69,15.4,17.1
HAAM,11/3/2018,251483,2174203,F,64,13.6,NA
HAAM,1/15/2019,251483,2174203,F,64,16.2,NA
HAAM,11/7/2018,251483,2174203,F,62,12.6,14.5
HAAM,11/7/2018,251483,2174203,F,68,13.7,NA
HAAM,11/7/2018,251483,2174203,M,66,14.8,NA
HAAM,11/7/2018,251483,2174203,M,67,13.5,NA
HAAM,11/7/2018,251483,2174203,M,68,14.5,NA
APAP,11/7/2018,251483,2174203,F,71,16.2,NA
APAP,11/7/2018,251483,2174203,M,79,18.6,15.9
APAP,11/12/2018,251483,2174203,M,75,16,NA
APAP,11/12/2018,251483,2174203,F,70,15.6,14.8
HAAM,11/28/2018,251483,2174203,F,65,13.2,NA
APAP,11/28/2018,251483,2174203,M,68,15.8,NA
HAAM,11/28/2018,251483,2174203,F,60,12.4,NA
APAP,11/28/2018,251483,2174203,M,70,16.2,NA
APAP,12/2/2018,251483,2174203,M,74,16.6,14.5
HAAM,1/8/2019,251483,2174203,M,67,14.1,NA
HAAM,1/8/2019,251483,2174203,M,67,13.7,NA
HAAM,1/8/2019,251483,2174203,M,64,14.7,12.3
HAAM,1/10/2019,251483,2174203,F,65,12.7,12.3
APAP,1/8/2019,251483,2174203,M,73,17.6,NA
HAAM,1/8/2019,251483,2174203,M,67,13.4,16.5
HAAM,1/8/2019,251483,2174203,F,68,13.7,17.6
HAAM,1/10/2019,251483,2174203,M,63,15.5,NA
APAP,1/10/2019,251483,2174203,M,73,18.3,NA
HAAM,1/15/2019,251483,2174203,M,65,17.4,NA
APAP,1/15/2019,251483,2174203,M,76,19.4,NA
APAP,1/15/2019,251483,2174203,F,64,18,NA
HAAM,1/15/2019,251483,2174203,F,64,15.5,12.9
APAP,1/15/2019,251483,2174203,F,70,16,16.1
APAP,1/15/2019,251483,2174203,M,78,19.2,NA
APAP,1/15/2019,251483,2174203,F,73,17.8,13.2
HAAM,1/15/2019,251483,2174203,F,63,14.1,NA
HAAM,1/16/2019,251483,2174203,M,63,14.2,15.7
APAP,1/17/2019,251483,2174203,M,75,17.1,NA
HAAM,1/17/2019,251483,2174203,M,68,17.3,NA
APAP,1/17/2019,251483,2174203,M,75,16.7,NA
APAP,1/17/2019,251483,2174203,F,66,16,17.5
APAP,1/17/2019,251483,2174203,M,75,18.5,13
HAAM,2/7/2019,251483,2174203,M,67,14.9,11.2
APAP,3/20/2019,251483,2174203,M,77,17.2,16.9
APAP,3/20/2019,251483,2174203,M,NA,NA,NA
HAAM,3/20/2019,251483,2174203,F,64,11.2,NA
HAAM,3/26/2019,251483,2174203,M,64,14,13.8
HAAM,3/22/2019,251483,2174203,F,64,13.6,NA
HAAM,3/22/2019,251483,2174203,F,61,12.5,NA
HAAM,3/22/2019,251483,2174203,F,62,13.4,14.4
APAP,3/28/2019,251483,2174203,F,75,16.7,17.9
APAP,3/17/2018,251483,2174203,M,75,17.1,15.8
APAP,3/17/2018,251483,2174203,M,75,16.3,16.3
APAP,4/2/2018,251483,2174203,M,75,17.4,15.7
APAP,4/2/2018,251483,2174203,M,75,17.9,NA
APAP,4/2/2018,251483,2174203,M,76,15.7,16
APAP,4/2/2018,251483,2174203,M,76,16.4,15.7
APAP,4/2/2018,251483,2174203,M,76,17.2,17.1
IIWI,4/4/2018,251483,2174203,F,75,21.7,NA
IIWI,4/4/2018,251483,2174203,M,82,27.5,NA
APAP,4/4/2018,251483,2174203,F,71,16.6,14.5
APAP,4/4/2018,251483,2174203,M,75,17,15.8
APAP,4/7/2018,251483,2174203,M,77,16.7,13.1
APAP,11/12/2018,251483,2174203,M,78,15.1,13.1
APAP,4/7/2018,251483,2174203,M,74,15.8,NA
APAP,4/23/2018,251483,2174203,M,76,17.5,NA
APAP,4/25/2018,251483,2174203,F,67,15.4,14.4
APAP,4/30/2018,251483,2174203,M,74,16.1,15.5
APAP,4/30/2018,251483,2174203,M,75,16,15.8
APAP,5/4/2018,251483,2174203,M,76,16,19.9
IIWI,5/11/2018,251483,2174203,M,80,27.2,21.4
IIWI,1/17/2019,251483,2174203,M,81,26.9,21.4
IIWI,3/21/2019,251483,2174203,M,81,26.6,21.4
OMAO,8/22/2018,251483,2174203,F,99,13.9,NA
OMAO,8/22/2018,251483,2174203,F,100,12.8,NA
APAP,9/9/2018,251483,2174203,M,70,14.7,15.6
IIWI,9/16/2018,251483,2174203,F,72,25,NA
APAP,9/16/2018,251483,2174203,M,78,16.7,NA
IIWI,9/16/2018,251483,2174203,M,70,24,18.1
IIWI,9/16/2018,251483,2174203,M,79,25,16.4
APAP,9/28/2018,251483,2174203,M,72,17.1,16.4
IIWI,9/28/2018,251483,2174203,M,73,15.4,18.9
IIWI,9/28/2018,251483,2174203,F,76,24.6,NA
IIWI,10/14/2018,251483,2174203,M,81,27,17.3
IIWI,1/17/2019,251483,2174203,M,81,25.8,17.3
IIWI,1/16/2019,251483,2174203,M,80,27.2,NA
APAP,10/17/2018,251483,2174203,M,72,17.2,NA
APAP,10/17/2018,251483,2174203,M,77,17.5,NA
IIWI,10/22/2018,251483,2174203,M,79,25.4,16.7
APAP,10/22/2018,251483,2174203,M,76,17,NA
APAP,10/22/2018,251483,2174203,M,75,17.4,14.8
APAP,11/3/2018,251483,2174203,M,75,17,NA
APAP,11/3/2018,251483,2174203,M,76,10.2,16.3
APAP,11/3/2018,251483,2174203,M,76,18.6,14
APAP,11/3/2018,251483,2174203,M,76,16.4,NA
APAP,11/7/2018,251483,2174203,M,78,17.2,13.5
APAP,11/12/2018,251483,2174203,M,76,15.9,14.1
APAP,11/12/2018,251483,2174203,M,75,17,15.7
APAP,11/12/2018,251483,2174203,M,78,15.7,17.1
IIWI,11/28/2018,251483,2174203,F,74,23.8,14.6
APAP,11/28/2018,251483,2174203,M,75,17.4,15.9
APAP,11/28/2018,251483,2174203,M,75,16.8,NA
APAP,11/28/2018,251483,2174203,M,79,17.6,15.7
APAP,1/8/2019,251483,2174203,M,78,18.7,NA
APAP,1/8/2019,251483,2174203,M,77,17.5,16.4
APAP,1/8/2019,251483,2174203,M,79,18,NA
IIWI,1/8/2019,251483,2174203,M,83,28.2,14.8
APAP,1/15/2019,251483,2174203,M,77,17.3,13.9
APAP,1/15/2019,251483,2174203,F,70,16.4,NA
APAP,1/15/2019,251483,2174203,M,77,17.1,18.3
APAP,1/15/2019,251483,2174203,M,74,18.4,15.2
APAP,1/16/2019,251483,2174203,M,75,18.9,NA
APAP,1/16/2019,251483,2174203,M,75,17.2,14.2
IIWI,3/21/2019,251483,2174203,M,82,26.7,18.8
IIWI,3/20/2019,251483,2174203,M,80,28.1,14.8
IIWI,3/22/2019,251483,2174203,M,80,25.8,NA
IIWI,1/17/2019,251483,2174203,F,73,26.3,NA
IIWI,1/17/2019,251483,2174203,F,73,23.5,NA
APAP,1/17/2019,251483,2174203,M,74,15.9,15.8
IIWI,1/17/2019,251483,2174203,M,80,27.8,NA
IIWI,2/7/2019,251483,2174203,F,78,24.4,NA
APAP,3/20/2019,251483,2174203,M,78,17,14.8
IIWI,3/20/2019,251483,2174203,M,80,27,NA
APAP,3/20/2019,251483,2174203,M,73,17.8,13.6
APAP,3/20/2019,251483,2174203,M,75,16.9,18.7
APAP,3/20/2019,251483,2174203,F,70,16.9,NA
IIWI,3/21/2019,251483,2174203,F,79,25,17
IIWI,3/21/2019,251483,2174203,F,75,24.3,15
APAP,3/22/2019,251483,2174203,M,77,16.8,14.9
APAP,3/22/2019,251483,2174203,M,75,17.8,14.2
APAP,3/22/2019,251483,2174203,M,74,15.6,13.5
APAP,3/26/2019,251483,2174203,M,76,17.2,14.9
IIWI,3/26/2019,251483,2174203,M,81,26.2,NA
APAP,3/26/2019,251483,2174203,F,77,17.3,NA
APAP,3/26/2019,251483,2174203,M,76,16.7,13.3
IIWI,3/26/2019,251483,2174203,F,73,25.6,NA
APAP,3/28/2019,251483,2174203,F,69,15.7,15.1
APAP,3/28/2019,251483,2174203,F,71,15.4,NA
OMAO,23-Apr-19,251483,2174203,M,104,17.8,48.3
HAAM,24-Apr-19,251483,2174203,M,64,14.4,13
HAAM,10-Jan-19,251483,2174203,F,65,12.7,12.3
HAAM,10-Jan-19,251483,2174203,M,63,15.5,NA
APAP,23-Apr-19,251483,2174203,M,75,17.7,16.9
APAP,24-Apr-19,251483,2174203,M,75,18.1,14.2
IIWI,23-Apr-19,251483,2174203,M,84,30.3,14.8
APAP,23-Apr-19,251483,2174203,M,75,16.9,13.5
IIWI,24-Apr-19,251483,2174203,M,79,28.5,NA
HAAM,12-Dec-18,254431,2168190,M,65,17.1,NA
HAEL,10-Dec-18,254470,2167575,F,73,14.2,13.5
AKIA,10-Dec-18,254470,2167575,F,77,23.1,28.5
HAEL,17-May-19,255738,2193253,M,78,14.5,15.4
HAAM,17-May-19,255738,2193253,M,64,15.1,13.1
HAEL,17-May-19,255738,2193253,F,71,13.1,15.1
HAAM,17-May-19,255738,2193253,M,68,14.1,14.1
HAEL,17-May-19,255738,2193253,M,74,12.1,14.6
HAAM,17-May-19,255738,2193253,M,68,16.8,13.6
HAEL,17-May-19,255738,2193253,F,74,12,NA
HAAM,17-May-19,255738,2193253,F,58,13.8,14.9
IIWI,17-May-19,255738,2193253,M,82,28.9,NA
HAEL,30-Jun-20,256184,2151485,F,75,12.1,13.5
HAEL,2-Jul-20,256184,2151485,F,68,12.8,NA
HAEL,2-Jul-20,256184,2151485,M,72,12.8,16.5
HAEL,19-Feb-20,256184,2151485,M,76,11.9,15.1
HAEL,21-Feb-20,256184,2151485,M,74,12.6,14.8
HAAM,21-Feb-20,256184,2151485,M,66,15,NA
HAEL,21-Feb-20,256184,2151485,F,74,12,16.5
HAEL,20-Feb-20,256184,2151485,M,78,14.6,14.4
HAAM,20-Feb-20,256184,2151485,M,67,15.3,NA
IIWI,5/25/2016,256487,2189608,M,83,27.1,18.9
IIWI,4/9/2015,256487,2189608,M,82,26.3,18.9
IIWI,5/6/2013,256487,2189608,M,NA,NA,18.9
IIWI,2/28/2013,256487,2189608,M,81,26.7,18.9
IIWI,4/3/2012,256487,2189608,M,80,26.6,18.9
OMAO,6/15/2012,256487,2189608,F,93,14.4,46.6
AKIA,2/7/2012,256487,2189608,F,71,19.7,26.4
OMAO,2/8/2013,256487,2189608,M,105,14.2,50.7
OMAO,2/8/2013,256487,2189608,F,98,12.8,48.7
OMAO,2/13/2013,256487,2189608,M,99,18,44.2
OMAO,6/15/2012,256487,2189608,M,95,16.4,44.2
OMAO,3/15/2012,256487,2189608,M,92,13.9,44.2
OMAO,3/19/2013,256487,2189608,M,103,15.6,50.4
OMAO,4/27/2012,256487,2189608,M,NA,NA,50.4
OMAO,3/15/2012,256487,2189608,M,101,13.4,50.4
OMAO,4/4/2012,256487,2189608,M,98,14.8,48.2
OMAO,4/15/2014,256487,2189608,M,104,16.7,49.9
OMAO,4/13/2012,256487,2189608,M,104,14.1,49.9
OMAO,2/13/2013,256487,2189608,M,108,15.6,52.2
OMAO,11/24/2015,256487,2189608,M,105,16.1,50.3
OMAO,11/15/2013,256487,2189608,M,108,14.8,50.3
OMAO,12/1/2015,256487,2189608,M,100,17.2,51.7
OMAO,1/28/2016,256487,2189608,M,105,16.3,47.5
